Time,data
1719349455.5033612,0.36405843060803267
1719349455.5435662,0.36648080831394564
1719349455.5835168,0.3660246594060239
1719349455.623608,0.3653430731867461
1719349455.6632879,0.3646048139078302
1719349455.70342,0.3642486515465289
1719349455.7435582,0.3635879500225618
1719349455.7833498,0.36479803070167593
1719349455.8233297,0.36430717146244146
1719349455.8655453,0.3638748416534667
1719349455.90594,0.3638748416534667
1719349455.945852,0.36421538852121677
1719349455.9864795,0.36265115743774545
1719349456.0271006,0.36218452920479355
1719349456.066721,0.3618804862784452
1719349456.106958,0.3594270980077975
1719349456.1471512,0.3582133844589794
1719349456.1868415,0.3601270375158181
1719349456.2271087,0.3584688942121085
1719349456.2691314,0.3584688942121085
1719349456.3065784,0.35656636301764577
1719349456.3469667,0.35362259610151103
1719349456.385859,0.3513059181473815
1719349456.4258175,0.34606880215395464
1719349456.4664948,0.33967050881774474
1719349456.5070062,0.33640613318756
1719349456.5472312,0.33284705617475485
1719349456.5871768,0.3273491271663112
1719349456.6272845,0.3273491271663112
1719349456.6669402,0.3235313356742131
1719349456.7067184,0.3262356436816796
1719349456.7469838,0.32078572667881583
1719349456.7873204,0.31610223875716636
1719349456.8265262,0.31129070680122245
1719349456.8657882,0.2928939131642941
1719349456.9057138,0.2928939131642941
1719349456.9455805,0.2926510663242889
1719349456.9865882,0.28630410913768956
1719349457.0269294,0.28627144467952714
1719349457.0652936,0.27981825983608305
1719349457.1050394,0.2475375171060559
1719349457.145227,0.2475375171060559
1719349457.1866286,0.2290817160144874
1719349457.2264032,0.22336353417778476
1719349457.2668748,0.22336353417778476
1719349457.3065734,0.21563669313142672
1719349457.3465152,0.22319030258680683
1719349457.3866396,0.21517584181362756
1719349457.426613,0.207845069431931
1719349457.4697392,0.1997179908938653
1719349457.5072758,0.19586107871283773
1719349457.5473704,0.1801088818890219
1719349457.5872173,0.1563042134340502
1719349457.6278267,0.13518739209313976
1719349457.6676557,0.13518739209313976
1719349457.7069697,0.12058975571252047
1719349457.7469978,0.10843554828846358
1719349457.7882466,0.0964494212310276
1719349457.8269498,0.0925829232776659
1719349457.867119,0.11570178694277572
1719349457.9069567,0.10292775317921724
1719349457.947693,0.0928081317680956
1719349457.9877896,0.0931397356307061
1719349458.028163,0.08212603049998796
1719349458.066884,0.07479669581700812
1719349458.1075249,0.06901501714311425
1719349458.1464937,0.06829297237081322
1719349458.1875732,0.04991555834910166
1719349458.2268808,0.03772651774705313
1719349458.2671914,0.04095912429151477
1719349458.3068004,0.03253649751169452
1719349458.3471549,0.017563006944518955
1719349458.3892155,0.003421275728585693
1719349458.4270544,0.003421275728585693
1719349458.4670079,-0.01898893055178638
1719349458.5067596,-0.05275149342752411
1719349458.5469632,-0.05275149342752411
1719349458.5869398,-0.06171199949574131
1719349458.6265178,-0.046301133802795755
1719349458.668338,-0.05460920301303939
1719349458.7079635,-0.06217445681587859
1719349458.747401,-0.06770684764077839
1719349458.786618,-0.07851486496870008
1719349458.8265448,-0.07851486496870008
1719349458.8678374,-0.09761175391466367
1719349458.9073365,-0.09691258881629762
1719349458.9481912,-0.09691258881629762
1719349458.9872673,-0.10496456826775832
1719349459.0265758,-0.14664366807476995
1719349459.0670545,-0.15923328654121982
1719349459.1071281,-0.16353607518067897
1719349459.146732,-0.1519435936311888
1719349459.1865551,-0.15764121611442053
1719349459.22684,-0.1697285163694527
1719349459.2673295,-0.17912937814046548
1719349459.307326,-0.1913491399352557
1719349459.346884,-0.19922954927788808
1719349459.3872643,-0.20310743273922788
1719349459.4265642,-0.20384344648515312
1719349459.4675605,-0.2217036033635259
1719349459.507094,-0.2330316192393732
1719349459.5468106,-0.22767530330923336
1719349459.5891395,-0.23517808170572402
1719349459.6270278,-0.2426154075183858
1719349459.6671774,-0.26237742078079185
1719349459.7082968,-0.26237742078079185
1719349459.7466486,-0.2798892491763832
1719349459.786214,-0.27777264921377043
1719349459.8266356,-0.27777264921377043
1719349459.86656,-0.2844220122323979
1719349459.907978,-0.29877552375182687
1719349459.94828,-0.30774451734025765
1719349459.9859867,-0.31343157911328157
1719349460.0261602,-0.3163910256963704
1719349460.066027,-0.3200432773200512
1719349460.1071434,-0.3275913178117991
1719349460.1468735,-0.34389937011905725
1719349460.188954,-0.3549668657650823
1719349460.2266774,-0.3585635544467867
1719349460.2667673,-0.3585635544467867
1719349460.305802,-0.36379315290148817
1719349460.3466833,-0.366396418969948
1719349460.3867877,-0.3671212722143242
1719349460.4287634,-0.35629199655630406
1719349460.4665155,-0.35685881260719704
1719349460.5067234,-0.35725264328237283
1719349460.5466638,-0.3596775997041987
1719349460.5868726,-0.35974126233904136
1719349460.6278138,-0.3596838481194974
1719349460.6674101,-0.35663810518557826
1719349460.7073948,-0.3557700898063722
1719349460.7468944,-0.3556759319657158
1719349460.790352,-0.35555434032188693
1719349460.8266644,-0.3547358518981835
1719349460.8665323,-0.35474374046212254
1719349460.9070592,-0.35486794647543085
1719349460.9473183,-0.35366669311317644
1719349460.9875495,-0.35366669311317644
1719349461.026808,-0.35410780229609484
1719349461.0664937,-0.3562035970980001
1719349461.1079445,-0.3562035970980001
1719349461.1471453,-0.3565223149125918
1719349461.186558,-0.3568430606728889
1719349461.2264931,-0.35754404295469505
1719349461.2665317,-0.3577277246162862
1719349461.3073854,-0.35798193848529125
1719349461.3475277,-0.35776153268878363
1719349461.388783,-0.35776153268878363
1719349461.426507,-0.3584017396953364
1719349461.4676526,-0.35359666808110524
1719349461.5056047,-0.35485947545168345
1719349461.5457056,-0.35508050087909127
1719349461.5871985,-0.3524877202702166
1719349461.6289637,-0.3528288999623469
1719349461.6664944,-0.3535875436936223
1719349461.7069867,-0.3563856635978051
1719349461.7469242,-0.3573356337176884
1719349461.7867124,-0.35802580460089833
1719349461.8272593,-0.35673006139528507
