Time,data
1719349455.503361,-0.28356628894366764
1719349455.543562,-0.299811980050338
1719349455.5835142,-0.29055125961156225
1719349455.6235423,-0.280064045261248
1719349455.6632662,-0.2515154497892866
1719349455.703399,-0.24617874384866195
1719349455.743537,-0.2356249029543367
1719349455.783331,-0.23063891526338653
1719349455.8233032,-0.22374791349088222
1719349455.8655171,-0.21704118704770056
1719349455.9059114,-0.21704118704770056
1719349455.9458208,-0.22892670764757855
1719349455.9864495,-0.21659441002860075
1719349456.026908,-0.21338538714544822
1719349456.0664315,-0.21010855382527455
1719349456.1067212,-0.19435165764342013
1719349456.1468742,-0.1869218499778594
1719349456.1863012,-0.18365263155438202
1719349456.2268715,-0.17555880416450725
1719349456.2688868,-0.17555880416450725
1719349456.306354,-0.15912018767763303
1719349456.3467298,-0.14649949411099816
1719349456.385469,-0.13799238234786368
1719349456.425791,-0.11667402831584692
1719349456.466291,-0.09257271037142024
1719349456.5067806,-0.08406496622478718
1719349456.5471134,-0.0759117181179022
1719349456.5869899,-0.06783811863241589
1719349456.6272457,-0.06783811863241589
1719349456.6669064,-0.06077194889946025
1719349456.7066815,-0.07597487034723378
1719349456.7469435,-0.06989130754117893
1719349456.7872844,-0.06505893967263213
1719349456.8264935,-0.06038973457947215
1719349456.8657491,-0.03971839830965293
1719349456.9056153,-0.03971839830965293
1719349456.9455464,-0.039981245361951454
1719349456.986485,-0.03628411142497079
1719349457.0268834,-0.03638446921806579
1719349457.0652742,-0.03245790560591095
1719349457.1049993,-0.012853709061916269
1719349457.145202,-0.012853709061916269
1719349457.186622,-0.004610666841691147
1719349457.2263746,-0.003979788307337029
1719349457.2668412,-0.003979788307337029
1719349457.3063514,-0.0015062720611572072
1719349457.3462949,-0.007917044650949834
1719349457.3864164,-0.006527868046820401
1719349457.42636,-0.005528614984707435
1719349457.469535,-0.005449612083961004
1719349457.5070252,-0.005172905757535998
1719349457.5469053,-0.0037834586423828795
1719349457.5871835,6.098774662573886e-05
1719349457.6277874,0.002042607015551992
1719349457.6676152,0.002042607015551992
1719349457.7069366,0.0014426506410576898
1719349457.7469609,0.0014712604512120836
1719349457.7882087,0.001685757450113498
1719349457.8269098,0.001716263214139993
1719349457.866909,0.0004974020665666212
1719349457.9067254,0.0003205270889649753
1719349457.947466,0.00015522201683284415
1719349457.9876778,0.0007755921771322102
1719349458.027948,0.00044735189915078716
1719349458.066738,0.0003652900841362508
1719349458.1073337,0.00013217760295791692
1719349458.1463525,9.922959147300875e-05
1719349458.1873443,-0.00015113062147754236
1719349458.226773,-0.0002829345005016526
1719349458.2669728,0.000938297492690067
1719349458.3066893,0.0007745003780318532
1719349458.3468251,0.00041848904633776107
1719349458.389177,7.973612281206993e-05
1719349458.4269528,7.973612281206993e-05
1719349458.4667842,-0.00033484201632228566
1719349458.506659,-0.0005191486598297504
1719349458.5467443,-0.0005191486598297504
1719349458.586852,-0.0007929541329762951
1719349458.6262836,-0.0020121546380053312
1719349458.6682813,-0.00228413684643472
1719349458.7079635,-0.0025056645223534846
1719349458.747348,-0.0025998502924231906
1719349458.7864094,-0.0029079739525819798
1719349458.8264973,-0.0029079739525819798
1719349458.867545,-0.0032188571048006875
1719349458.9072206,-0.003941413268191529
1719349458.947916,-0.003941413268191529
1719349458.9872303,-0.0038272320838643806
1719349459.0264387,-0.0006436562975842552
1719349459.0670054,-0.0002920707018430266
1719349459.1069334,-0.00010545447490802051
1719349459.1466813,-0.0019585763249711716
1719349459.186421,-0.0016390647710080447
1719349459.2267509,-0.0008203570278646211
1719349459.267295,0.00010196703423281939
1719349459.3072405,0.001436750991151016
1719349459.346797,0.0025567084918066
1719349459.3871472,0.0032350785389781075
1719349459.4265232,0.003380624816206629
1719349459.4675367,0.006766591583731392
1719349459.507052,0.009567097523974381
1719349459.546713,0.010002440469610713
1719349459.5891025,0.012237751831929163
1719349459.626379,0.014874290080149392
1719349459.667095,0.02168838779006014
1719349459.708267,0.02168838779006014
1719349459.7465975,0.03043920580592315
1719349459.786127,0.024127544677716842
1719349459.8264716,0.024127544677716842
1719349459.8664486,0.028332628926755775
1719349459.9078255,0.03639079739962946
1719349459.9477506,0.043848783497234284
1719349459.9855983,0.04939117449965213
1719349460.0259514,0.05428591316586774
1719349460.065672,0.05943622166815266
1719349460.10685,0.06897498670085739
1719349460.1466534,0.08460158020784464
1719349460.1887252,0.1006985536101426
1719349460.2264364,0.10805348940417393
1719349460.2666478,0.10805348940417393
1719349460.3055916,0.12751211403785306
1719349460.3466468,0.13738920272695437
1719349460.3867416,0.14102331169770943
1719349460.4287243,0.12167946134247938
1719349460.466475,0.12727588862401576
1719349460.5062292,0.13769901834927034
1719349460.5465546,0.14624572036397154
1719349460.586662,0.1608336054483573
1719349460.6273203,0.16880176784942202
1719349460.6673677,0.17063247014810157
1719349460.7071354,0.17119331690101414
1719349460.7467997,0.1898239802659934
1719349460.7889118,0.20281865134363852
1719349460.826385,0.19685292799279894
1719349460.8662193,0.2056133242209117
1719349460.9065678,0.21474147670346713
1719349460.9468856,0.23847070775254706
1719349460.9870634,0.23847070775254706
1719349461.0262828,0.2570977650668239
1719349461.0662777,0.2632638605535143
1719349461.1075997,0.2632638605535143
1719349461.1467783,0.27251167551610617
1719349461.1865199,0.2872941273481715
1719349461.226456,0.3041706852432208
1719349461.2665288,0.3085583289754537
1719349461.3073618,0.31301307615749435
1719349461.3473477,0.32495390873150665
1719349461.388745,0.32495390873150665
1719349461.4264703,0.33772836962720804
1719349461.4676225,0.34724360606827975
1719349461.5055757,0.3720902594726544
1719349461.5454235,0.3762247171101755
1719349461.5870965,0.3738890881696016
1719349461.6286588,0.38011519223924894
1719349461.6662693,0.3918458602913937
1719349461.7069526,0.40533797198685856
1719349461.7468843,0.41711849991617383
1719349461.7864501,0.42496903476768044
1719349461.827043,0.4259767207625739
1719349461.866402,0.4260754886906261
1719349461.9059381,0.4442496656742855
1719349461.946996,0.4591175935951675
1719349461.9868166,0.49071768876416066
1719349462.0271232,0.49070076703813165
1719349462.0662985,0.5021387506128143
1719349462.1056013,0.4873724062233611
1719349462.1459365,0.4873724062233611
1719349462.1872785,0.5006870550707709
1719349462.2274768,0.5308033673520411
1719349462.2682066,0.5308033673520411
1719349462.3057456,0.5373752483030196
1719349462.3455415,0.5254955443707626
1719349462.386891,0.5323668281641413
1719349462.4263794,0.5356456808647261
1719349462.4670973,0.567717767445821
1719349462.5056176,0.5712439452500587
1719349462.5458934,0.5782314113403881
1719349462.5870032,0.5782314113403881
1719349462.6266277,0.5740889278347657
1719349462.6666102,0.5814209836514133
1719349462.706407,0.5914308103375095
1719349462.7462597,0.5908875004774482
1719349462.7862723,0.597220549658189
1719349462.827164,0.6042065389016215
1719349462.8666475,0.6190426260744969
1719349462.9056349,0.6272464531307121
1719349462.9454887,0.6376878601755253
1719349462.9860842,0.6477872729741946
1719349463.0266824,0.6523623231428802
1719349463.066231,0.6642800447959476
1719349463.1063561,0.6642800447959476
1719349463.1455832,0.6655078615761274
1719349463.1861877,0.6778595139965884
1719349463.2262366,0.6845155484593552
1719349463.2663977,0.6928272586313502
1719349463.3056831,0.6944393748740622
1719349463.3455381,0.6991313141797968
1719349463.3857899,0.7000573938818068
1719349463.426153,0.7041186252048928
1719349463.469421,0.7041186252048928
1719349463.505482,0.7079741350121601
1719349463.5454972,0.7091042248253141
1719349463.585678,0.7099214576156598
1719349463.6265254,0.7145458451924006
1719349463.6662142,0.7145633086366022
1719349463.706242,0.713742564581818
1719349463.7469468,0.713742564581818
1719349463.786364,0.7135010678129237
1719349463.8266058,0.7135010678129237
1719349463.8664615,0.712441678186902
1719349463.9063163,0.7096449589426114
1719349463.9461846,0.7071245149534379
1719349463.9862711,0.7071398778036797
