Time,data
1719349746.5668824,-0.6267017933740584
1719349746.607964,-0.6426069700841497
1719349746.647282,-0.6589723281201195
1719349746.6872284,-0.6758156239059674
1719349746.7271233,-0.6931552137464757
1719349746.7668545,-0.705
1719349746.807404,-0.7049999999988443
1719349746.8473377,-0.704999999944829
1719349746.8869271,-0.7049999995245072
1719349746.92695,-0.7049999978678746
1719349746.9671025,-0.7049999921956968
1719349747.0069823,-0.7049999781557975
1719349747.0469193,-0.7049999487321872
1719349747.0910063,-0.7049998844552644
1719349747.131162,-0.704999767598266
1719349747.1703675,-0.7049995427756327
1719349747.2110286,-0.7049991702563372
1719349747.2507122,-0.7049985140851914
1719349747.290313,-0.7049973813103948
1719349747.3302317,-0.7049954653478734
1719349747.370428,-0.7049925631445025
1719349747.4110184,-0.7049879437609462
1719349747.4517417,-0.7049806991575039
1719349747.491503,-0.7049695035449274
1719349747.5302975,-0.7049524507261175
1719349747.5703902,-0.7049268395481664
1719349747.6097083,-0.7048888944787977
1719349747.650047,-0.7048334059341418
1719349747.6897647,-0.7047532723111961
1719349747.7304423,-0.7046389227014549
1719349747.7711759,-0.7044856327969321
1719349747.810166,-0.7042737445803281
1719349747.8495553,-0.7039971568685595
1719349747.8904293,-0.7036246151322718
1719349747.9304535,-0.7031487874230392
1719349747.9707417,-0.7025218516739876
1719349748.010226,-0.7017017718033303
1719349748.0505369,-0.7006814909732296
1719349748.0930653,-0.6993775637944063
1719349748.1297755,-0.6977258902104891
1719349748.1701021,-0.695653529699516
1719349748.2109108,-0.6930791627447532
1719349748.2510145,-0.6898030008646627
1719349748.2911289,-0.6858029717002628
1719349748.330892,-0.6808233374945218
1719349748.3708432,-0.6745134304392321
1719349748.4099433,-0.6666187756986158
1719349748.449792,-0.6571250108265526
1719349748.4897864,-0.6456362301669379
1719349748.5299876,-0.6325688004934175
1719349748.5700836,-0.6182936019755324
1719349748.6102319,-0.6033094648920159
1719349748.650369,-0.5878430603449666
1719349748.6905732,-0.5721010695492418
1719349748.7305648,-0.5562619801043714
1719349748.7706416,-0.5400918344828252
1719349748.8104913,-0.5240709748043885
1719349748.8499417,-0.5078960266146191
1719349748.8895009,-0.49200485260399235
1719349748.930391,-0.47604197067956167
1719349748.9702332,-0.46001852046520203
1719349749.011409,-0.4439293217268186
1719349749.0505757,-0.427753494121146
1719349749.0906537,-0.41185442462437893
1719349749.1293566,-0.3957920654714773
1719349749.1692574,-0.37991796868594413
1719349749.2104511,-0.3637705992974646
1719349749.2505496,-0.3477134234973015
1719349749.2934332,-0.3317185270882518
1719349749.3295367,-0.3157737347853754
1719349749.3696268,-0.299884007564999
1719349749.410467,-0.2836007747545809
1719349749.4519215,-0.26741225283593656
1719349749.4904377,-0.2513746114238923
1719349749.5301592,-0.2350597949859685
1719349749.570133,-0.2190360164657189
1719349749.610298,-0.20289319817557708
1719349749.649974,-0.18673037790574804
1719349749.6902053,-0.1706609258747634
1719349749.7301638,-0.15480823691405915
1719349749.770011,-0.13882383504031484
1719349749.8099918,-0.12335036316677866
1719349749.850569,-0.10808987653260653
1719349749.890424,-0.09325290470909184
1719349749.9305403,-0.07906021316729474
1719349749.9712267,-0.06539023467833335
1719349750.010316,-0.053169241912462625
1719349750.05053,-0.04218816118163769
1719349750.09104,-0.03278686447096775
1719349750.129448,-0.02491219105213366
1719349750.1694722,-0.018617127720697572
1719349750.2113209,-0.013562707331440046
1719349750.2504203,-0.009700410298859048
1719349750.2914362,-0.006810159638731127
1719349750.3295088,-0.004640099363547402
1719349750.3693125,-0.0030578979317054133
1719349750.4115984,-0.0019395064637615456
1719349750.4514797,-0.0011752491254207308
1719349750.494601,-0.0006734709946644103
1719349750.530137,-0.0003532622624076326
1719349750.570001,-0.00016837586830489688
1719349750.6112764,-6.872933605917791e-05
1719349750.6501803,-2.3051834061773667e-05
1719349750.690658,-5.447811564802436e-06
1719349750.730958,-7.11511464135586e-07
1719349750.77061,-1.902262148885866e-08
1719349750.8112094,1.8713733648964394e-14
1719349750.850098,3.319785081741945e-08
1719349750.8909585,9.210841921179661e-07
1719349750.9304795,6.395683576745619e-06
1719349750.9702175,2.575622861523356e-05
1719349751.0109167,7.457764847905877e-05
1719349751.0501292,0.00017912853581361355
1719349751.0907512,0.0003706287390640923
1719349751.131064,0.0006991488860442707
1719349751.1710355,0.0012102127095689062
1719349751.210222,0.001984133046131794
1719349751.2521586,0.0031112915100266784
1719349751.2912242,0.004699197620508527
1719349751.332069,0.006868484146071683
1719349751.3701038,0.009838363371542817
1719349751.4104607,0.013697603848523086
1719349751.4504085,0.018728318234511137
1719349751.4905224,0.02515330543403473
1719349751.5303128,0.03297489416371499
1719349751.5711303,0.04253848865140456
1719349751.6108468,0.05371041287909211
1719349751.6512663,0.06614427206999167
1719349751.6910954,0.07966096693446069
1719349751.730351,0.09404732045075853
1719349751.770794,0.10907562054929017
1719349751.8106368,0.1245189057671187
1719349751.8506677,0.1401621996451083
1719349751.8912776,0.15581033616256898
1719349751.93096,0.17178033894228867
1719349751.9711244,0.18794086280421338
1719349752.011421,0.2041687614925627
1719349752.0513346,0.2203538561283503
1719349752.0901542,0.23640369210897663
1719349752.1298022,0.252247454720024
1719349752.1706781,0.26830418239938875
1719349752.211257,0.2845168054259629
1719349752.250424,0.30039475666582643
1719349752.2903123,0.3163813831730597
1719349752.331364,0.3324686370302104
1719349752.3706234,0.3486650194374697
1719349752.4118307,0.36457898491183016
1719349752.4513488,0.38067352608529564
1719349752.4919171,0.39658303541618645
1719349752.5315058,0.41276125507725625
1719349752.5695875,0.42884113293788334
1719349752.610304,0.4448525859933181
1719349752.651066,0.4608120256064081
1719349752.6923397,0.47672205319224364
1719349752.7308636,0.49257115590280653
1719349752.7708147,0.5087260254539312
1719349752.8103929,0.5247455937555303
1719349752.8511934,0.540952160969964
1719349752.891663,0.5568695516202836
1719349752.930084,0.5727597049320943
1719349752.969516,0.5884637065430366
1719349753.010127,0.6041246434408839
1719349753.0515249,0.6194635146512191
1719349753.0907195,0.6338814438080006
1719349753.1316874,0.6471304728970418
1719349753.170483,0.6587683318368474
1719349753.2114556,0.6685370090037802
1719349753.252529,0.6762294175067851
1719349753.2915485,0.6822969295806839
1719349753.330065,0.6869906434284894
1719349753.370842,0.6905554718126495
1719349753.410375,0.6932164619267098
1719349753.4522376,0.6952184067766382
1719349753.492495,0.6967287432869562
1719349753.5319147,0.6978098287854501
1719349753.571146,0.6985850324409874
1719349753.6112504,0.699123386127569
1719349753.6515334,0.6994837869835083
1719349753.691774,0.6997194722833563
1719349753.7303312,0.699859953591288
1719349753.7706625,0.6999389795637928
1719349753.8110194,0.6999774810769271
1719349753.8505359,0.6999937624134058
1719349753.890764,0.6999988960291836
1719349753.9305542,0.6999999303016119
1719349753.970807,0.6999999999132768
1719349754.0107453,0.6999999974109662
1719349754.051477,0.6999997196217634
1719349754.0906203,0.6999971239312435
1719349754.1319387,0.6999860054082653
1719349754.1711128,0.6999535328637482
1719349754.2110207,0.6998805122976571
1719349754.2502496,0.6997356412668351
1719349754.2905488,0.6994843020000429
1719349754.333158,0.6990702925696712
1719349754.3710537,0.6984461686665316
1719349754.4103892,0.6975244744331673
1719349754.4505262,0.6962100877305575
1719349754.4914782,0.6943932870376426
1719349754.5307283,0.6919542866941016
1719349754.5710351,0.6886677159383363
1719349754.6105478,0.6843279683065432
1719349754.6506555,0.6787108766355142
1719349754.6904655,0.6715810700736219
1719349754.730869,0.6629386982745685
1719349754.7717073,0.6526872105681933
1719349754.8120904,0.6407695151081791
1719349754.8497667,0.6275354798027212
1719349754.889836,0.6135374846906106
1719349754.9305775,0.5986276411653779
1719349754.9713206,0.583448807760665
1719349755.011088,0.5677749124469958
1719349755.0498712,0.5517701742647608
1719349755.0899959,0.5355874862716536
1719349755.1306856,0.5193656033870607
1719349755.1707487,0.5032275561037751
1719349755.2110906,0.48728004679690706
1719349755.2512577,0.4710285620453622
1719349755.2907553,0.4551176984975368
1719349755.330619,0.4390139448965166
1719349755.3707125,0.4227551820320201
1719349755.4104588,0.4063757526490874
1719349755.450211,0.39051828806043953
1719349755.490508,0.3746041584602859
1719349755.5324724,0.35865799512539953
1719349755.5726223,0.3427035174676982
1719349755.6146457,0.3267640556137311
1719349755.6513948,0.31086307298417104
1719349755.6918445,0.2944171087734238
1719349755.731323,0.2780670265323215
1719349755.7716627,0.2618431951297716
1719349755.8108857,0.24577861613688642
1719349755.8509812,0.2299095549343487
1719349755.8919456,0.21370221564427477
1719349755.9309902,0.19779758869299854
1719349755.9716036,0.18170051218475658
1719349756.0106204,0.16551519643955384
1719349756.051009,0.14936197963247771
1719349756.0913987,0.13337682345562324
1719349756.1320739,0.11770986328588047
1719349756.1716068,0.10252277642242354
1719349756.2102058,0.08758641228471811
1719349756.251224,0.07318171097496132
1719349756.2917323,0.059919929259717515
1719349756.3336437,0.04795702737238138
1719349756.370611,0.037410195551407115
1719349756.4118502,0.028739355432810622
1719349756.4501798,0.021573403076170127
1719349756.4901135,0.015916716352972843
1719349756.5317075,0.011536942183523144
1719349756.57103,0.00821226052460854
1719349756.6100123,0.00567952661810573
1719349756.6509876,0.0038476625913711343
1719349756.6905646,0.0025196231753902604
1719349756.730792,0.0015862560817206874
1719349756.7707915,0.0009525702178965585
1719349756.8119545,0.0005308487267025244
1719349756.8519394,0.0002737599054473846
1719349756.8901699,0.00012757834862782815
1719349756.9302435,5.0423630827460386e-05
1719349756.9724855,1.6113269882087242e-05
1719349757.0112946,3.502820944730459e-06
1719349757.050473,3.852605195775758e-07
1719349757.0902994,6.722247483191074e-09
1719349757.1301727,-1.4102355884927906e-11
1719349757.171659,-1.1381323632059846e-07
1719349757.210837,-2.3651665354233637e-06
1719349757.2509809,-1.481039657446156e-05
1719349757.2905676,-5.4786459907512945e-05
1719349757.332167,-0.00015050106508393552
1719349757.3711028,-0.0003412688424683199
1719349757.41108,-0.0006895149869392119
1719349757.450761,-0.001256225048635542
1719349757.4905252,-0.0021142647564805967
1719349757.5308952,-0.0033877774279268773
1719349757.5695786,-0.005147268191269855
1719349757.609495,-0.007571603842822968
1719349757.6510127,-0.010829990506517994
1719349757.6925035,-0.015109775737292257
1719349757.73084,-0.020611896594149467
1719349757.771454,-0.027305817728529375
1719349757.8101292,-0.035538872472550935
1719349757.8494477,-0.04515552343142836
1719349757.8893402,-0.05615846082084404
1719349757.932179,-0.06851728445370814
1719349757.9713702,-0.082170836256227
1719349758.011067,-0.09642668898724198
1719349758.049584,-0.11164519677974896
1719349758.0900447,-0.12696671283566688
1719349758.1302273,-0.14285328272573072
1719349758.1710253,-0.1583149009963214
1719349758.2108743,-0.17393826453505076
1719349758.2501705,-0.18958644261844756
1719349758.2893727,-0.2061265591506598
1719349758.3311079,-0.22253593127415489
1719349758.3716536,-0.23869060521106883
1719349758.4107952,-0.2556248994565753
1719349758.450924,-0.27216892340090376
1719349758.491057,-0.2882045871711176
1719349758.53044,-0.30492607792283455
1719349758.5711963,-0.32100643154351877
1719349758.6105704,-0.33774489590979834
1719349758.6507356,-0.3537029284577068
1719349758.6907432,-0.3702863038649707
1719349758.730352,-0.387535444945591
1719349758.7706602,-0.4038315494881871
1719349758.8104417,-0.42075102682028864
1719349758.8496337,-0.43833337384844506
1719349758.8897152,-0.45475944047622036
1719349758.9305794,-0.471790348143748
1719349758.9715533,-0.4894617409523131
1719349759.010435,-0.5057379805635334
1719349759.0504358,-0.5225785148830796
1719349759.090667,-0.5400131530802371
1719349759.1301637,-0.5580732943649848
1719349759.170095,-0.5744149533073146
1719349759.211193,-0.5912839601126874
1719349759.2493927,-0.608704501769843
1719349759.2892828,-0.6267017933740584
1719349759.331984,-0.6426069700841497
1719349759.3719323,-0.6589723281201195
1719349759.410104,-0.6758156239059674
1719349759.4503515,-0.6931552137464757
1719349759.4901671,-0.705
1719349759.5309844,-0.7049999999988443
1719349759.5709527,-0.704999999944829
1719349759.6104147,-0.7049999995245072
1719349759.6505678,-0.7049999978678746
1719349759.690564,-0.7049999921956968
1719349759.7309482,-0.7049999781557975
1719349759.7706585,-0.7049999487321872
1719349759.8100007,-0.7049998844552644
1719349759.8504167,-0.704999767598266
1719349759.8904245,-0.7049995427756327
1719349759.930531,-0.7049991702563372
1719349759.9717507,-0.7049985140851914
1719349760.0111768,-0.7049973813103948
1719349760.049651,-0.7049954653478734
1719349760.089722,-0.7049925631445025
1719349760.1316464,-0.7049879437609462
1719349760.1713665,-0.7049806991575039
1719349760.2120733,-0.7049695035449274
1719349760.250561,-0.7049524507261175
1719349760.290629,-0.7049268395481664
1719349760.3302126,-0.7048888944787977
1719349760.3707185,-0.7048334059341418
1719349760.4106364,-0.7047532723111961
1719349760.4499972,-0.7046389227014549
1719349760.489711,-0.7044856327969321
1719349760.5305514,-0.7042737445803281
1719349760.570306,-0.7039971568685595
1719349760.6106954,-0.7036246151322718
1719349760.6505368,-0.7031487874230392
1719349760.6907513,-0.7025218516739876
1719349760.730708,-0.7017017718033303
1719349760.770242,-0.7006814909732296
1719349760.8107224,-0.6993775637944063
1719349760.8518317,-0.6977258902104891
1719349760.8907418,-0.695653529699516
1719349760.9308066,-0.6930791627447532
1719349760.9722652,-0.6898030008646627
1719349761.0118327,-0.6858029717002628
1719349761.0505753,-0.6808233374945218
1719349761.0915067,-0.6745134304392321
1719349761.1309505,-0.6666187756986158
1719349761.1713614,-0.6571250108265526
1719349761.2103188,-0.6456362301669379
1719349761.2493556,-0.6325688004934175
1719349761.290077,-0.6182936019755324
1719349761.3308554,-0.6033094648920159
1719349761.3710654,-0.5878430603449666
1719349761.4102407,-0.5721010695492418
1719349761.4495916,-0.5562619801043714
1719349761.4897883,-0.5400918344828252
1719349761.5316107,-0.5240709748043885
1719349761.570196,-0.5078960266146191
1719349761.6102989,-0.49200485260399235
1719349761.6517732,-0.47604197067956167
1719349761.69249,-0.46001852046520203
1719349761.7311513,-0.4439293217268186
1719349761.7700765,-0.427753494121146
1719349761.8100939,-0.41185442462437893
1719349761.8497066,-0.3957920654714773
1719349761.8893433,-0.37991796868594413
1719349761.930343,-0.3637705992974646
1719349761.9704425,-0.3477134234973015
1719349762.0101879,-0.3317185270882518
1719349762.0505538,-0.3157737347853754
1719349762.0900652,-0.299884007564999
1719349762.1304016,-0.2836007747545809
1719349762.1703358,-0.26741225283593656
1719349762.2103882,-0.2513746114238923
1719349762.2499132,-0.2350597949859685
1719349762.2907379,-0.2190360164657189
1719349762.3303802,-0.20289319817557708
1719349762.3706534,-0.18673037790574804
1719349762.4118276,-0.1706609258747634
1719349762.4509466,-0.15480823691405915
1719349762.4911163,-0.13882383504031484
1719349762.53108,-0.12335036316677866
1719349762.5711136,-0.10808987653260653
1719349762.6108608,-0.09325290470909184
1719349762.6510088,-0.07906021316729474
1719349762.6910014,-0.06539023467833335
1719349762.7310493,-0.053169241912462625
1719349762.7702997,-0.04218816118163769
1719349762.8104708,-0.03278686447096775
1719349762.851005,-0.02491219105213366
1719349762.8905842,-0.018617127720697572
1719349762.932016,-0.013562707331440046
1719349762.9711418,-0.009700410298859048
1719349763.011426,-0.006810159638731127
1719349763.0504315,-0.004640099363547402
1719349763.090957,-0.0030578979317054133
1719349763.1309776,-0.0019395064637615456
1719349763.1709285,-0.0011752491254207308
1719349763.2109413,-0.0006734709946644103
1719349763.250114,-0.0003532622624076326
1719349763.290325,-0.00016837586830489688
1719349763.3309324,-6.872933605917791e-05
1719349763.37149,-2.3051834061773667e-05
1719349763.4110367,-5.447811564802436e-06
1719349763.449926,-7.11511464135586e-07
1719349763.4895408,-1.902262148885866e-08
1719349763.5294042,1.8713733648964394e-14
1719349763.5708497,3.319785081741945e-08
1719349763.6104507,9.210841921179661e-07
1719349763.650671,6.395683576745619e-06
1719349763.6905377,2.575622861523356e-05
1719349763.7308865,7.457764847905877e-05
1719349763.7704487,0.00017912853581361355
1719349763.8103232,0.0003706287390640923
1719349763.8505838,0.0006991488860442707
1719349763.890431,0.0012102127095689062
1719349763.9309206,0.001984133046131794
1719349763.97023,0.0031112915100266784
1719349764.010488,0.004699197620508527
1719349764.0504327,0.006868484146071683
1719349764.0895534,0.009838363371542817
1719349764.1304505,0.013697603848523086
1719349764.1708374,0.018728318234511137
1719349764.2114706,0.02515330543403473
1719349764.2513056,0.03297489416371499
1719349764.2905924,0.04253848865140456
1719349764.3314557,0.05371041287909211
1719349764.3696012,0.06614427206999167
1719349764.409748,0.07966096693446069
1719349764.451704,0.09404732045075853
1719349764.4910784,0.10907562054929017
1719349764.5313535,0.1245189057671187
1719349764.5708227,0.1401621996451083
1719349764.6107593,0.15581033616256898
1719349764.6503692,0.17178033894228867
1719349764.6905396,0.18794086280421338
1719349764.7315607,0.2041687614925627
1719349764.770529,0.2203538561283503
1719349764.8100052,0.23640369210897663
1719349764.8504844,0.252247454720024
1719349764.8900425,0.26830418239938875
1719349764.9305217,0.2845168054259629
1719349764.9714286,0.30039475666582643
1719349765.0099847,0.3163813831730597
1719349765.0500975,0.3324686370302104
1719349765.089956,0.3486650194374697
1719349765.1310687,0.36457898491183016
1719349765.1704774,0.38067352608529564
1719349765.2104893,0.39658303541618645
1719349765.250738,0.41276125507725625
1719349765.2906845,0.42884113293788334
1719349765.3303287,0.4448525859933181
1719349765.3717127,0.4608120256064081
1719349765.4102254,0.47672205319224364
1719349765.450494,0.49257115590280653
1719349765.4915192,0.5087260254539312
1719349765.5307121,0.5247455937555303
1719349765.5708945,0.540952160969964
1719349765.6102476,0.5568695516202836
1719349765.6512883,0.5727597049320943
1719349765.6917207,0.5884637065430366
1719349765.7312155,0.6041246434408839
1719349765.7707596,0.6194635146512191
1719349765.811034,0.6338814438080006
1719349765.8510835,0.6471304728970418
1719349765.8905067,0.6587683318368474
1719349765.9307308,0.6685370090037802
1719349765.9705884,0.6762294175067851
1719349766.0116863,0.6822969295806839
1719349766.051193,0.6869906434284894
1719349766.0901537,0.6905554718126495
1719349766.1306038,0.6932164619267098
1719349766.1708395,0.6952184067766382
1719349766.2115445,0.6967287432869562
1719349766.2504947,0.6978098287854501
1719349766.290711,0.6985850324409874
1719349766.3305833,0.699123386127569
1719349766.3716729,0.6994837869835083
1719349766.4107263,0.6997194722833563
1719349766.450493,0.699859953591288
1719349766.4906821,0.6999389795637928
1719349766.5306904,0.6999774810769271
1719349766.5704143,0.6999937624134058
1719349766.6097572,0.6999988960291836
1719349766.6519346,0.6999999303016119
1719349766.69065,0.6999999999132768
1719349766.7318444,0.6999999974109662
1719349766.7713776,0.6999997196217634
1719349766.8108213,0.6999971239312435
1719349766.8504312,0.6999860054082653
1719349766.89085,0.6999535328637482
1719349766.9311194,0.6998805122976571
1719349766.9704437,0.6997356412668351
1719349767.009755,0.6994843020000429
1719349767.0533783,0.6990702925696712
1719349767.0938346,0.6984461686665316
1719349767.132565,0.6975244744331673
1719349767.1697645,0.6962100877305575
1719349767.2110033,0.6943932870376426
1719349767.2513647,0.6919542866941016
1719349767.2921455,0.6886677159383363
1719349767.3301651,0.6843279683065432
1719349767.3697915,0.6787108766355142
1719349767.4100516,0.6715810700736219
1719349767.4517817,0.6629386982745685
1719349767.4910665,0.6526872105681933
1719349767.5303447,0.6407695151081791
1719349767.5709386,0.6275354798027212
1719349767.6108592,0.6135374846906106
1719349767.651596,0.5986276411653779
1719349767.690483,0.583448807760665
