Time,data
1719349746.5668883,-0.35999880538188006
1719349746.608411,-0.35999954187354755
1719349746.6474278,-0.35999987103983033
1719349746.6874418,-0.3599999802011377
1719349746.7272675,-0.3599999994900489
1719349746.7672102,-0.36
1719349746.807508,-0.3439423457606814
1719349746.847584,-0.3260024875784818
1719349746.8869374,-0.3088775675888417
1719349746.92696,-0.2925267821737727
1719349746.967098,-0.2747376731415634
1719349747.0072877,-0.25785185672680294
1719349747.0469286,-0.24181524137933655
1719349747.0910063,-0.22472474444338725
1719349747.1318197,-0.20857329635809435
1719349747.170493,-0.19164756542931163
1719349747.2112648,-0.17571234706804947
1719349747.2508419,-0.1592306362480587
1719349747.2903368,-0.14238626144903488
1719349747.3303766,-0.1253380338111433
1719349747.3704534,-0.1093987686325806
1719349747.4110403,-0.09332448204355202
1719349747.4521387,-0.07719491534691965
1719349747.4920177,-0.061058697425491415
1719349747.530327,-0.044934375027452185
1719349747.5704105,-0.02881340972176248
1719349747.6098294,-0.012665064514124708
1719349747.6500742,0.003557040561844298
1719349747.689785,0.01990709348735246
1719349747.7304657,0.036438561200915924
1719349747.7712736,0.052477012371512324
1719349747.8104174,0.06880589396947288
1719349747.849577,0.08474365338208516
1719349747.8907082,0.10099211865745568
1719349747.930529,0.11686786384318983
1719349747.9707685,0.13301608124821043
1719349748.0103102,0.14938644200656595
1719349748.0506356,0.16531192336565878
1719349748.093295,0.18135584369598642
1719349748.130097,0.19742821276575273
1719349748.1703618,0.21342224076830021
1719349748.211292,0.2292140189855637
1719349748.251337,0.24514627530780236
1719349748.2912247,0.2605155355040945
1719349748.3313863,0.27555993664298745
1719349748.37104,0.2903501889868602
1719349748.4103625,0.3044425273451407
1719349748.450339,0.31712747064767727
1719349748.4899707,0.3283884039152894
1719349748.5302484,0.3375843660546844
1719349748.5703804,0.34467599611384186
1719349748.6105974,0.34984919266783904
1719349748.6505413,0.35349782728235624
1719349748.6908748,0.3559822322687334
1719349748.7308743,0.3576142557619361
1719349748.7707522,0.35866694739159893
1719349748.810522,0.3592988329863185
1719349748.8500903,0.35966458616369856
1719349748.8895829,0.35985560559108626
1719349748.930426,0.35994763309243544
1719349748.9703064,0.35998534921214925
1719349749.012379,0.35999735939674016
1719349749.0507057,0.35999980919616986
1719349749.0908265,0.3599999993022758
1719349749.1294515,0.35999999921083725
1719349749.169427,0.3599998423428064
1719349749.2105227,0.35999805222643666
1719349749.2505753,0.3599900724444894
1719349749.293457,0.359967112953449
1719349749.3297217,0.3599156598357222
1719349749.3698046,0.35981751652999894
1719349749.4110317,0.359643938876505
1719349749.4520504,0.35936811027667637
1719349749.4905908,0.3589580593652398
1719349749.5302227,0.35835834860433113
1719349749.5703096,0.3575397264249672
1719349749.6103973,0.3564235406622605
1719349749.6501124,0.3549385792495396
1719349749.6902125,0.3530086477675328
1719349749.7303185,0.3505553216602019
1719349749.7705438,0.34739472535229515
1719349749.8100483,0.3435129406183697
1719349749.850747,0.33868024673787084
1719349749.8905714,0.3327485374468481
1719349749.9307268,0.32557214684772995
1719349749.9712274,0.31676894770386105
1719349750.0105648,0.3066909065317033
1719349750.0505862,0.29505089367328774
