Time,data
1719350152.2852454,-0.36
1719350152.3247955,-0.3361513690435815
1719350152.3656375,-0.3112756528750465
1719350152.405178,-0.28574647968898764
1719350152.4447935,-0.2599150563662653
1719350152.4850779,-0.23600980677548453
1719350152.5243857,-0.21208482620333094
1719350152.5646582,-0.18676679767327375
1719350152.6046538,-0.16215015133806027
1719350152.6445634,-0.13834635985349109
1719350152.6848483,-0.11419310891264936
1719350152.7244718,-0.09001326501154615
1719350152.7647173,-0.06599323509003913
1719350152.804612,-0.04218454865958623
1719350152.8476617,-0.01767911234725157
1719350152.888642,0.006720514908447843
1719350152.9286501,0.030489582569805898
1719350152.9680471,0.054630793600052636
1719350153.007547,0.07855119144953175
1719350153.0468822,0.10232917540160352
1719350153.0884783,0.1266043721463332
1719350153.1269507,0.15062749949129978
1719350153.1673121,0.17488205833182105
1719350153.2070396,0.19855312005378087
1719350153.248035,0.22246880979658865
1719350153.2887921,0.24610915742057812
1719350153.328206,0.2692754594550409
1719350153.3681216,0.2914475096199144
1719350153.4079113,0.31178499966973483
1719350153.4484763,0.3290430383077172
1719350153.4881663,0.3418983301976276
1719350153.5281506,0.35022590937713827
1719350153.567837,0.35507882359619275
1719350153.6068645,0.3577337251849349
1719350153.6477792,0.3590671362673766
1719350153.6891491,0.3596770858373678
1719350153.7282257,0.35991614671179767
1719350153.7678876,0.35998635707631893
1719350153.8082762,0.3599992343080378
1719350153.8475847,0.35999999946518946
1719350153.8879774,0.3599999767895508
1719350153.9276752,0.35999805222643666
1719350153.9672065,0.35998157253741475
1719350154.00687,0.3599156598357222
1719350154.0478718,0.35973976918300565
1719350154.0889072,0.35936811027667637
1719350154.1282759,0.35869438939069576
1719350154.1673958,0.3575694595438055
1719350154.207361,0.35582365530685556
1719350154.2477984,0.3532105936263252
1719350154.2878761,0.3493912233051452
1719350154.327726,0.34402444816972955
1719350154.3681386,0.33659390156078617
1719350154.4079273,0.3264248727544331
1719350154.44872,0.31320380081840427
1719350154.4880953,0.2966144461953234
1719350154.5279315,0.27691055420558075
1719350154.5675333,0.2551457094030505
1719350154.6075351,0.23235793834765256
1719350154.648885,0.20878672959628186
1719350154.687947,0.18497628678985722
1719350154.7280076,0.16093139932240635
1719350154.76708,0.13699062550826394
1719350154.8073559,0.11294481870561882
1719350154.8482854,0.08893579838035783
1719350154.8883126,0.06501251329516071
1719350154.9281354,0.041136025060769785
1719350154.967424,0.017189278224348577
1719350155.0077014,-0.006604433299759898
1719350155.0486362,-0.0304575604088111
1719350155.0883577,-0.05457476570967918
1719350155.1282706,-0.07870447742051935
1719350155.1675293,-0.10249411926269719
1719350155.2079704,-0.12634545355627488
1719350155.2500892,-0.15015976028373362
1719350155.2879813,-0.17419322541808807
1719350155.327875,-0.19815721447822976
1719350155.3698359,-0.22166067966853198
1719350155.4078438,-0.2450634127104045
1719350155.4477634,-0.26733279721783615
1719350155.4885929,-0.28818689023133043
1719350155.5286453,-0.3066258429860345
1719350155.5669367,-0.3217383792795874
1719350155.6069536,-0.33325472432638514
1719350155.6479027,-0.3418757513847709
1719350155.688327,-0.34799705911418605
1719350155.7284303,-0.35235813857167475
1719350155.7679327,-0.3553370534863044
1719350155.8077657,-0.3573159755037098
1719350155.848575,-0.35855894993125836
1719350155.8890944,-0.3593028121870145
1719350155.9278386,-0.3597074080960922
1719350155.967862,-0.3599023623656789
1719350156.008472,-0.35997755014263394
1719350156.0477848,-0.35999735468717964
1719350156.0876732,-0.3599999526789513
1719350156.1278956,-0.3599999999465554
1719350156.16852,-0.3599996226320252
1719350156.2091305,-0.3599919507922392
1719350156.2488747,-0.3599470137550775
1719350156.288205,-0.359792434134114
1719350156.327872,-0.35938421341482296
1719350156.366998,-0.3584762050394755
1719350156.4076707,-0.35664398987664864
1719350156.4478455,-0.3532514556831961
1719350156.4883604,-0.3472468987311971
1719350156.528463,-0.33735017803361744
1719350156.5671308,-0.32284303872504916
1719350156.607034,-0.3040079032750186
1719350156.6472325,-0.28238374544361583
1719350156.688118,-0.25967125645131545
1719350156.7277653,-0.2363720996993561
1719350156.7681463,-0.21253642286884677
1719350156.807927,-0.1888010157470768
1719350156.8479881,-0.1647681108522291
1719350156.8883216,-0.14079265106221442
1719350156.9284515,-0.11668281042473043
1719350156.967089,-0.09259638647376864
1719350157.0073833,-0.06859680995280015
1719350157.0477395,-0.0446576051263682
1719350157.0888658,-0.02067158919720014
1719350157.1280074,0.0031313955708715357
1719350157.1680026,0.02696259072123659
1719350157.207777,0.05102954475818426
1719350157.2479284,0.07508900293250659
1719350157.2878122,0.09922908635332556
1719350157.3277466,0.12301593680311773
1719350157.3686712,0.146782873935069
1719350157.409164,0.17080019764271145
1719350157.4488904,0.1947956950390856
1719350157.4881291,0.21839059492800109
1719350157.5276916,0.2419578880404316
1719350157.5683405,0.2644672877277809
1719350157.6091266,0.28563830128242146
1719350157.649306,0.30445293589626116
1719350157.6888509,0.32019694993759795
1719350157.728225,0.3322215577736288
1719350157.768431,0.3409433791131374
1719350157.8082533,0.347197339816087
1719350157.8482056,0.3515537558356991
1719350157.8875248,0.35456575381151245
1719350157.9280121,0.35658768228391774
1719350157.9686122,0.35793453594475105
1719350158.0115085,0.35880145268385644
1719350158.0488305,0.35933861612993606
1719350158.0882747,0.3596605041092951
1719350158.127421,0.3598283791624188
1719350158.1687,0.3598894688851003
1719350158.2082825,0.3598584374466927
1719350158.248427,0.35972773920665513
1719350158.2879057,0.35945883381113647
1719350158.327633,0.3589973097408145
1719350158.3686054,0.35823947371458703
1719350158.4079585,0.3570458073386369
1719350158.44825,0.35523109197446195
1719350158.4873264,0.35256621575894387
1719350158.5272348,0.3485891554987362
1719350158.5680983,0.3429438927353443
1719350158.6086874,0.334835432700242
1719350158.6493125,0.3237477759067712
1719350158.688334,0.30909738891644867
1719350158.7281582,0.2907779641841608
1719350158.7681854,0.2698912901553735
1719350158.8088615,0.24744407620534026
1719350158.848053,0.22417520629713042
1719350158.8873198,0.2003086489581951
1719350158.9272864,0.17636898677868823
1719350158.968425,0.1523281796719685
1719350159.0081244,0.12848513425944416
1719350159.0476992,0.10459127103433417
1719350159.0872507,0.08074747340631379
1719350159.1270578,0.056956357486762976
1719350159.168586,0.03312316621594733
1719350159.2081506,0.009060431067453415
1719350159.2485392,-0.015091100393117781
1719350159.2868936,-0.0392191439579615
1719350159.3273811,-0.06315176206687959
1719350159.3684845,-0.0870270643090683
1719350159.4085672,-0.11087104557639645
1719350159.4482589,-0.13508103125452178
