Time,data
1719350152.2852042,-0.33335570921785845
1719350152.324481,-0.3176770068341592
1719350152.365331,-0.3008641233039844
1719350152.4048643,-0.3008641233039844
1719350152.4445186,-0.28764909540992656
1719350152.4850633,-0.28764909540992656
1719350152.5242982,-0.27045574026759944
1719350152.564646,-0.18610079998632756
1719350152.6045637,-0.15822683217711575
1719350152.6444862,-0.1462624747565472
1719350152.6847405,-0.11447241678073417
1719350152.724306,-0.07928537634904798
1719350152.7646365,-0.07928537634904798
1719350152.8044214,-0.030396683073238506
1719350152.8474672,-0.10396322129082469
1719350152.8882277,-0.08181695396100308
1719350152.9285038,-0.0697387722308167
1719350152.9677005,0.015668771596794584
1719350153.0074978,0.053498702877445514
1719350153.0466933,0.06651821388268775
1719350153.0883937,0.049603459520968674
1719350153.126809,0.09660434171112864
1719350153.1671386,0.09660434171112864
1719350153.2067673,0.13597762605563524
1719350153.2477553,0.16446642665667388
1719350153.2882586,0.20111566960868688
1719350153.3279207,0.21354124128352825
1719350153.3678339,0.22644900935860512
1719350153.407431,0.2585357611726107
1719350153.4482017,0.2756659644989615
1719350153.4879487,0.32189060291930394
1719350153.527346,0.32189060291930394
1719350153.5675812,0.3291292494692457
1719350153.6067595,0.4110139853051049
1719350153.647424,0.434369770777439
1719350153.688322,0.4391424976564058
1719350153.7280817,0.4338911976627907
1719350153.7674835,0.43954842727620147
1719350153.8082364,0.43954842727620147
1719350153.8474548,0.40056296949505854
1719350153.8878226,0.40056296949505854
1719350153.9273493,0.39775145496777453
1719350153.9669473,0.39869172686403376
1719350154.006766,0.3891395014912895
1719350154.0475736,0.38031199709394614
1719350154.0882676,0.37507132907586227
1719350154.1278858,0.3850271834223251
1719350154.1672633,0.3850271834223251
1719350154.2068524,0.3772576329636165
1719350154.247554,0.35952469063702
1719350154.2876794,0.35061768529338366
1719350154.3274698,0.343982673299409
1719350154.3678017,0.35801161577871987
1719350154.4076903,0.35046802696784674
1719350154.4484766,0.35046802696784674
1719350154.4877687,0.321338810652289
1719350154.5277283,0.2862526131954217
1719350154.5672905,0.2862526131954217
1719350154.6073475,0.27671742990451853
1719350154.6486194,0.27423937358432116
1719350154.6877508,0.22490995300044847
1719350154.7277849,0.18941703096142803
1719350154.7669413,0.18505510364330202
1719350154.8071375,0.17145711552606757
1719350154.8481402,0.17145711552606757
1719350154.8877087,0.05708912688799772
1719350154.9274783,0.0050729443263934915
1719350154.9668899,0.0050729443263934915
1719350155.007283,0.04362453800710986
1719350155.048099,0.0037705914660521866
1719350155.0878425,-0.03461681554222007
1719350155.1278248,-0.040425757004293295
1719350155.1668246,-0.06562988155063698
1719350155.206984,-0.09101601329606313
1719350155.2498276,-0.09101601329606313
1719350155.2876632,-0.1285615220907692
1719350155.327601,-0.17232341838146503
1719350155.369501,-0.17232341838146503
1719350155.4074798,-0.21891443781131925
1719350155.447478,-0.23768977915995815
1719350155.4881387,-0.2722223926099223
1719350155.528365,-0.29994185845159166
1719350155.566718,-0.30915312838359355
1719350155.6067042,-0.32615158457187415
1719350155.6476073,-0.3416427180483813
1719350155.68813,-0.3416427180483813
1719350155.7283695,-0.37077971026370543
1719350155.767731,-0.39283728746572205
1719350155.80757,-0.3817281814145533
1719350155.8482034,-0.38763594455437006
1719350155.88793,-0.40943819755608324
1719350155.9276085,-0.41325741583742825
1719350155.9674754,-0.4135570148654891
1719350156.0081131,-0.4131951004709245
1719350156.0474136,-0.41426048687030753
1719350156.0873797,-0.4130007321358395
1719350156.1276033,-0.4130007321358395
1719350156.1680863,-0.39903037755716825
1719350156.208187,-0.39571598369751243
1719350156.248011,-0.3895805932887276
1719350156.287996,-0.39788897330627004
1719350156.3276079,-0.3943020367183781
1719350156.366976,-0.38728716335169444
1719350156.4074328,-0.37688071017352204
1719350156.447453,-0.3675272218245143
1719350156.4881027,-0.33982614251115284
1719350156.528092,-0.33982614251115284
1719350156.5669675,-0.3434645981823222
1719350156.606752,-0.3312999964697104
1719350156.6471162,-0.30691940062441936
1719350156.6877573,-0.28318857222284854
1719350156.7274992,-0.2732996434052666
1719350156.7677536,-0.2523279074299434
1719350156.8077314,-0.20037995785812446
1719350156.8475988,-0.16626540345173746
1719350156.8880148,-0.11462842368684001
1719350156.928053,-0.18163243316587252
1719350156.9669561,-0.16101487331092212
1719350157.0070415,-0.13478241725688056
1719350157.0476086,-0.09716139036747073
1719350157.088521,-0.061367828108839007
1719350157.1278121,-0.061351018190728746
1719350157.1677444,-0.03580388421257008
1719350157.2075458,-0.034014919781197195
1719350157.2475219,7.480930339831549e-05
1719350157.2875223,0.0497642147276981
1719350157.327535,0.04302354659788199
1719350157.368313,0.06648288182135398
1719350157.408846,0.09042660978391659
1719350157.44854,0.16990997784167583
1719350157.4877045,0.16990997784167583
1719350157.5274518,0.23126421614242343
1719350157.567989,0.201872016730978
1719350157.6089194,0.201872016730978
1719350157.6484218,0.21959834284202018
1719350157.6883934,0.23626354746576994
1719350157.7277987,0.27453314020782593
1719350157.767687,0.2949768290449324
1719350157.80777,0.3013095776260404
1719350157.8478236,0.31305354503549365
1719350157.8870778,0.3231542840737791
1719350157.9275823,0.3231542840737791
1719350157.9678135,0.3389902132682322
1719350158.0110452,0.3488026756029624
1719350158.0481856,0.3488026756029624
1719350158.0877335,0.35613676814939577
1719350158.1269796,0.35854481558637774
1719350158.1680698,0.36184840748489333
1719350158.20779,0.3690391514716921
1719350158.247921,0.3692953754585244
